Data version,From,To,,,,,,,,,,
real data,01.07.2017 13:00:00,31.07.2019 13:59:59,,,,,,,,,,
Date,PSE Actual [MW],PSE Planned [MW],SEPS Actual [MW],SEPS Planned [MW],APG Actual [MW],APG Planned [MW],TenneT Actual [MW],TenneT Planned [MW],50HzT Actual [MW],50HzT Planned [MW],CEPS Actual [MW],CEPS Planned [MW]
12.03.2019 17:00,"173,0187683",-95,"-1186,800171","-1466,900024","-1295,354004",280,"317,29599",750,"1767,169922",345,"-224,6695862","-186,9000244"
12.03.2019 18:00,"82,57624054",-120,"-1469,830811","-1703,599976","-1398,873047",366,"545,0100708",700,"1806,866577",320,"-434,2510071","-437,6000977"
12.03.2019 19:00,"129,6468048",-145,"-1446,157349","-1641,900024","-1418,911133",423,"568,1988525",650,"1802,018188",320,"-365,2046509","-393,8999023"
12.03.2019 20:00,"135,3443909",-110,"-1534,069214","-1656,5","-1463,948975",171,"609,9678955",750,"1812,868652",361,"-439,8371887","-484,5"
12.03.2019 21:00,"71,33699036",-147,"-1421,344727","-1517,599976","-1307,682983",-152,"448,8956299",750,"1645,785889",454,"-563,0092163","-612,6000977"
12.03.2019 22:00,"480,9091492",0,"-1234,984985","-1298,900024","-1241,104614",-800,"117,1908188",987,"1340,629272",622,"-537,3602905","-489,8999023"
12.03.2019 23:00,"726,6541138",0,"-1238,565674",-1374,"-1119,756714",-800,"0,2145516723",965,"1064,11731",635,"-567,3363647",-574
13.03.2019 00:00,"703,2460938",0,"-1054,959595","-1092,5","-794,541748",-602,"218,3570557",1220,"956,335144",545,"28,43685913","70,5"
13.03.2019 01:00,"703,7425537",0,"-1039,46106","-1249,099976","-693,0889282",-505,"258,8831787",1267,"1007,352173",723,"237,4279175","235,9000244"
13.03.2019 02:00,"731,5690918",0,"-1099,263184","-1335,800049","-671,6066284",-186,"281,4353027",1051,"1120,679932",843,"362,8145447","372,1999512"
13.03.2019 03:00,"707,5291138",0,"-1054,36731","-1237,599976","-708,5402832",-325,"240,2944794",980,"1000,068542",795,"184,9845428","212,4000244"
13.03.2019 04:00,"644,9465332",0,"-979,4487915","-1288,900024","-796,9871216",-635,"205,5610962",1197,"807,3443604",642,"-118,5838928","-84,89990234"
13.03.2019 05:00,"572,0393066",0,"-1204,780151","-1386,300049","-947,53125",-575,"330,0462341",1294,"1106,105835",577,"-144,1200714","-90,30004883"
13.03.2019 06:00,"277,607605",0,"-1360,254639","-1606,900024","-1273,227905",-516,"440,6342163",1219,"1635,500977",646,"-279,7395935","-257,8999023"
13.03.2019 07:00,"62,93959045",-86,"-1461,169312","-1582,099976","-1580,559448",-305,"408,130188",557,"1663,958862",529,"-906,7001343","-887,1000977"
13.03.2019 08:00,"165,9269714",-150,"-1494,603271","-1650,800049","-1534,552002",-75,"601,8197021",993,"1883,316162",520,"-378,0922852","-362,8000488"
13.03.2019 09:00,"158,0924072",-150,"-1453,693726","-1665,199951","-1465,060425",-28,"647,3283081",850,"1593,270874",492,"-520,062561","-501,1999512"
13.03.2019 10:00,"79,40013123",-150,"-1405,597656","-1638,099976","-1379,787231",-115,"680,4854736",850,"1486,599121",509,"-538,9000854","-544,1000977"
13.03.2019 11:00,"75,24462128",-110,"-1362,96106","-1513,199951","-1382,36731",55,"768,6209717",700,"1334,59314",335,"-566,8695679","-533,1999512"
13.03.2019 12:00,"47,30825424",-191,"-1383,137573","-1545,800049","-1308,107666",374,"818,3531494",600,"1306,066406",316,"-519,5174561","-446,8000488"
13.03.2019 13:00,"46,23416138",-180,"-1372,512573","-1510,800049","-1381,985107",294,"778,9674072",600,"1383,981445",305,"-545,3146362","-491,8000488"
13.03.2019 14:00,"-11,75801659",-165,"-1308,413208","-1475,099976","-1309,507935",285,"814,3273926",600,"1330,82019",265,"-484,5315247","-490,1000977"
13.03.2019 15:00,"19,41732407",-158,"-1285,823486","-1434,800049","-1358,082397",329,"762,0615845",600,"1429,486328",258,"-432,9406738","-405,8000488"
13.03.2019 16:00,"6,345765114",-170,"-1272,189941","-1485,300049","-1245,159058",358,"623,2108154",595,"1382,752075",265,"-505,0404053","-437,3000488"
13.03.2019 17:00,"91,5568924",-162,"-1358,87085","-1558,800049","-1406,313721",379,"489,4290466",344,"1378,976318",237,"-805,2224121","-760,8000488"
13.03.2019 18:00,"110,6145554",-331,"-1381,890991","-1368,400024","-1539,856567",415,"404,8650208",60,"1485,722046",276,"-920,5458374","-948,3999023"
13.03.2019 19:00,"72,59353638",-280,"-1217,884644","-1396,300049","-1392,243164",399,"240,8890839",40,"1362,853271",266,"-933,7919312","-971,3000488"
13.03.2019 20:00,"99,75324249",-270,"-1384,754395","-1430,300049","-1351,775391",320,"336,9975281",250,"1431,650146",289,"-868,1289673","-841,3000488"
13.03.2019 21:00,"185,77771",-87,"-1466,201904","-1531,5","-1280,978882",-38,"363,0516052",600,"1338,842896",250,"-859,5085449","-806,5"
13.03.2019 22:00,"465,3818359",0,"-1424,328491","-1326,199951","-1444,49707",-665,"187,0643921",526,"1155,325317",436,"-1061,054077","-1029,199951"
13.03.2019 23:00,"557,3638306",0,"-1316,200684","-1234,199951","-1423,616699",-685,"265,9737549",695,"1266,590088",613,"-649,8896484","-611,1999512"
14.03.2019 00:00,"558,4359131",0,"-1498,598633",-1527,"-1332,394897",-400,"446,4084167",589,"1142,056396",633,"-684,0927734",-705
14.03.2019 01:00,"556,9838867",0,"-1366,097168","-1343,699951","-1171,17749",-250,"486,868042",634,"1165,031006",657,"-328,3917542","-302,6999512"
14.03.2019 02:00,"564,7843018",10,"-1323,784912","-1373,900024","-1108,244141",-224,"485,0695801",520,"1158,773071",825,"-223,4021301","-242,8999023"
14.03.2019 03:00,"664,0720825",0,"-1269,546021","-1369,300049","-1092,383667",-261,"422,8276672",598,"969,7261963",735,"-305,3037415","-297,3000488"
14.03.2019 04:00,"605,5907593",0,"-1402,149902","-1461,400024","-1101,318481",-376,"351,8327637",398,"818,7429199",655,"-727,3019409","-784,3999023"
14.03.2019 05:00,"587,7698364",0,"-1405,022461","-1444,099976","-1217,34021",-225,"308,1744995",420,"867,6624146",405,"-858,7559814","-844,1000977"
14.03.2019 06:00,"512,1467285",-78,"-1382,628662","-1561,099976","-1094,857788",266,"485,9281311",670,"1255,446899",527,"-223,9645844","-176,0999756"
14.03.2019 07:00,"426,647522",-145,"-1360,210083","-1481,199951","-1323,027222",358,"128,8849945",294,"1336,15918",217,"-791,5455933","-757,1999512"
14.03.2019 08:00,"366,2104492",-240,"-1234,658447","-1407,800049","-1265,116089",439,"121,8365479",325,"1328,958008",177,"-682,7694092","-706,8000488"
14.03.2019 09:00,"150,9455719",-338,"-1191,502319","-1464,099976","-1169,578491",660,"150,6896973",290,"1381,776245",198,"-677,6693115","-654,0999756"
14.03.2019 10:00,"78,60077667",-160,"-1129,717407","-1401,900024","-1067,97998",135,"183,268631",600,"1338,406494",285,"-597,4215088","-541,9000244"
14.03.2019 11:00,"162,6521606",-180,"-1231,441772","-1474,5","-1148,795532",237,"217,7640533",600,"1459,641968",305,"-540,1791992","-512,5"
14.03.2019 12:00,"114,966774",-308,"-1170,372437","-1392,800049","-1062,87561",776,"327,696167",450,"1519,548218",268,"-271,0368042","-206,8000488"
14.03.2019 13:00,"152,0364227",-260,"-1107,624878","-1315,400024","-1110,846191",735,"541,0458984",500,"1435,927979",270,"-89,46081543","-70,40002441"
14.03.2019 14:00,"199,4091492",-169,"-1188,881836","-1412,599976","-1183,756958",809,"600,0249023",600,"1640,632324",269,"67,42745209","96,40002441"
14.03.2019 15:00,"221,2507324",-190,"-1223,458252","-1406,400024","-1209,985718",737,"610,536499",600,"1633,725952",293,"32,06927109","33,59997559"
14.03.2019 16:00,"209,5858917",-178,"-1295,512085","-1484,900024","-1289,848511",702,"603,3831177",600,"1685,22998",278,"-87,16158295","-82,90002441"
14.03.2019 17:00,"217,1922455",-155,"-1356,876343","-1550,099976","-1463,796387",605,"590,6621094",600,"1752,084595",260,"-260,7337952","-240,0999756"
14.03.2019 18:00,"131,9952698",-368,"-1333,148926","-1578,300049","-1545,133789",847,"468,4172058",300,"1692,837646",228,"-585,0325317","-571,3000488"
14.03.2019 19:00,"59,87268066",-338,"-1226,231323","-1503,599976","-1402,164673",724,"477,2549744",300,"1476,987061",198,"-614,28125","-619,5999756"
14.03.2019 20:00,"18,144207",-253,"-1327,596436","-1552,099976","-1235,782959",595,"520,4954834",360,"1433,34375",183,"-591,395813","-667,1000977"
14.03.2019 21:00,"95,14614105",-200,"-1415,857422","-1516,300049","-1248,248047",340,"417,3815613",450,"1347,21814",175,"-804,3596191","-751,3000488"
14.03.2019 22:00,"255,4842224",-55,"-1357,396729",-1357,"-1300,892944",-135,"294,5566101",541,"1206,242554",156,"-902,0063477",-850
14.03.2019 23:00,"603,7203369",0,"-1355,471924","-1230,199951","-1345,518799",-505,"193,9575195",460,"1054,79541",425,"-848,5174561","-850,1999512"
15.03.2019 00:00,"630,3067017",0,"-1412,541626","-1496,900024","-1099,935669",-355,"448,5196533",928,"1077,378296",562,"-356,272644","-361,8999023"
15.03.2019 01:00,"562,2218628",0,"-1330,077148","-1417,400024","-908,6870117",-134,"540,0662231",953,"1201,394775",666,"64,91867065","67,59997559"
15.03.2019 02:00,"552,5951538",0,"-1225,1698",-1407,"-695,1582642",79,"550,1513062",863,"1127,306885",776,"309,7253113",311
15.03.2019 03:00,"465,2538757",0,"-1085,094849","-1374,400024","-597,3604126",52,"476,9084473",791,"940,3599243",765,"200,0670166","233,5999756"
15.03.2019 04:00,"457,2313843",0,"-1031,903687",-1381,"-519,546814",79,"484,9224243",872,"836,1220703",704,"226,8254395",274
15.03.2019 05:00,"338,6081238",-11,"-972,3043213",-1250,"-727,6313477",-445,"128,2661133",484,"648,9103394",677,"-584,151123",-545
15.03.2019 06:00,"310,1759033",-70,"-945,5267334","-1244,699951","-821,9387207",-91,"44,53097916",636,"983,1549683",389,"-429,6036377","-380,6999512"
15.03.2019 07:00,"136,3582458",-178,"-778,7599487","-861,4000244","-762,3499146",-205,"-150,629837",551,"1060,21582",231,"-495,1656799","-462,4000244"
15.03.2019 08:00,"143,9648132",-238,"-807,5754395","-1160,5","-818,1828613",-197,"-242,6897583",420,"741,0489502",223,"-983,4343262","-952,5"
15.03.2019 09:00,"192,5917511",-262,"-754,9551392","-1078,599976","-801,3271484",13,"-199,2483368",325,"717,0769653",168,"-845,8619385","-834,5999756"
15.03.2019 10:00,"223,0770569",-192,"-830,2512207","-1144,199951","-813,5685425",-185,"-162,302063",525,"889,9717407",297,"-693,0730591","-699,1999512"
15.03.2019 11:00,"259,5102844",-198,"-814,1577759","-1096,699951","-820,0356445",-59,"-106,0679169",442,"909,8248901",326,"-570,9260864","-585,6999512"
15.03.2019 12:00,"238,9437561",-236,"-846,3568115","-974,8000488","-1052,226563",344,"-80,15735626",-17,"1149,950439",266,"-589,8464355","-617,8000488"
15.03.2019 13:00,"182,9635773",-147,"-887,5385132","-952,3000488","-1049,37915",124,"48,51269913",297,"1425,922119",392,"-279,5193176","-286,3000488"
15.03.2019 14:00,"160,1653748",-125,"-935,2301025","-1061,800049","-973,1685181",130,"234,998291",750,"1561,918823",375,"48,68377304","68,19995117"
15.03.2019 15:00,"155,7495422",-100,"-1131,678345","-1311,199951","-1195,229126",308,"480,7954712",800,"1713,02124",390,"22,65883636","86,80004883"
15.03.2019 16:00,"117,9081573",-100,"-1114,592651","-1265,900024","-1183,258789",314,"603,3450317",750,"1593,048706",350,"16,4503727","48,09997559"
15.03.2019 17:00,"120,6367645",-100,"-1307,211792","-1432,400024","-1224,500488",312,"589,7774658",700,"1606,49646",300,"-214,80159","-220,4000244"
15.03.2019 18:00,"84,42008972",-293,"-1118,549805","-1138,300049","-1246,94812",487,"448,2309875",400,"1531,363159",218,"-301,4837952","-326,3000488"
15.03.2019 19:00,"58,72509003",-231,"-1053,372803","-1083,300049","-1190,484985",205,"344,0577087",450,"1397,918457",206,"-443,1564026","-453,3000488"
15.03.2019 20:00,"201,5937958",-125,"-1276,266602","-1424,599976","-1167,116455",274,"359,6674805",436,"1302,242188",245,"-579,8796387","-594,5999756"
15.03.2019 21:00,"407,89151",-50,"-1380,988159","-1471,599976","-1266,651367",-191,"305,1418762",600,"1289,535889",467,"-645,0701904","-645,5999756"
15.03.2019 22:00,"464,2451477",0,"-1232,72937",-1292,"-1098,783325",-658,"184,9580383",750,"1158,392212",692,"-523,9173584",-508
15.03.2019 23:00,"559,1957397",0,"-1129,916992","-1184,400024","-910,2757568",-790,"97,17985535",985,"948,3829346",572,"-435,4341736","-417,3999023"
16.03.2019 00:00,"504,84375",0,"-1242,066772","-1524,199951","-632,6323242",-505,"259,4280701",830,"775,0507202",820,"-335,3765259","-379,1999512"
16.03.2019 01:00,"592,1240234",0,"-1054,501465","-1282,800049","-432,7236328",-24,"393,4878235",890,"979,0829468",910,"477,469635","493,1999512"
16.03.2019 02:00,"486,1052246",0,"-963,4776001",-1279,"-278,7627258",26,"445,2700806",890,"919,1142578",990,"608,2492676",627
16.03.2019 03:00,"565,3208618",0,"-865,5657959","-1250,400024","-216,3785095",-64,"449,5589905",925,"693,4906006",1040,"626,4260864","650,5999756"
16.03.2019 04:00,"482,009552",0,"-913,7034912","-1284,699951","-333,9510193",49,"258,9226379",938,"1011,284485",825,"504,5621643","527,3000488"
16.03.2019 05:00,"402,0508118",0,"-912,5228882","-989,9000244","-735,1448364",-671,"-27,37453461",731,"902,5194702",539,"-370,4720459","-390,9000244"
16.03.2019 06:00,"386,1515808",0,"-922,7802734","-1030,300049","-721,5751953",-635,"-2,709108829",692,"892,1380615",581,"-368,7749329","-392,3000488"
16.03.2019 07:00,"218,5161133",0,"-993,6003418","-1105,900024","-741,3285522",-455,"117,4378891",230,"927,4984131",850,"-471,4764709","-480,8999023"
16.03.2019 08:00,"244,7479858",0,"-1141,752808","-1221,400024","-846,5986328",-490,"90,5464325",424,"1019,274231",659,"-633,7828369","-628,3999023"
16.03.2019 09:00,"173,7177582",-28,"-1000,544617","-1089,5","-752,7606812",-514,"140,9012756",595,"914,6065063",547,"-524,0797729","-489,5"
16.03.2019 10:00,"94,21250153",-22,"-1031,967651",-1144,"-743,6953735",-325,"459,4101868",676,"1093,611694",544,"-128,4287262",-271
16.03.2019 11:00,"123,1948013",-38,"-1101,916992",-1313,"-837,7738647",-79,"695,3901367",729,"1171,376099",582,"50,27013397",-119
16.03.2019 12:00,"66,01571655",-39,"-1031,596313","-1252,699951","-850,7585449",-64,"911,4353638",661,"1124,451294",647,"219,5475006","-47,69995117"
16.03.2019 13:00,"110,8817062",-19,"-1041,477539","-1188,300049","-1011,877808",-206,"1022,218811",764,"1106,241577",754,"185,986618","104,6999512"
16.03.2019 14:00,"177,3034515",-14,"-816,3737183","-743,5","-896,1729126",-241,"1185,687134",849,"969,2774658",902,"619,7214966","752,5"
16.03.2019 15:00,"177,466507",-15,"-865,7665405","-837,6999512","-915,7450562",-232,"1179,766479",1051,"1046,425903",700,"622,1473389","666,3000488"
16.03.2019 16:00,"-26,56468201",-40,"-1107,524658","-1127,800049","-928,6705322",67,"1044,703979",1049,"1488,000122",556,"469,9441833","504,1999512"
16.03.2019 17:00,"136,9889069",-40,"-1243,498535","-1245,199951","-1107,775513",30,"839,6616211",1125,"1626,044312",425,"251,4208374","294,8000488"
16.03.2019 18:00,"275,5517273",-80,"-1332,650146","-1358,099976","-1078,14624",358,"821,6322632",916,"1733,465454",599,"419,8529968","434,8999023"
16.03.2019 19:00,"269,9863281",-115,"-1183,535034",-1065,"-1164,998291",-335,"527,9746094",1035,"1701,010986",620,"150,4386444",140
16.03.2019 20:00,"274,380127",-40,"-1290,577026","-1252,5","-1193,654541",-255,"679,4486694",982,"1591,156128",439,"60,75339127","-126,5"
16.03.2019 21:00,"339,8684692",-40,"-1252,2677","-978,4000244","-1249,595337",-370,"650,6099854",1029,"1608,331299",423,"96,94672394","63,59997559"
16.03.2019 22:00,"345,1729736",-15,"-1205,513916",-812,"-1329,590088",-644,"678,7684326",1043,"1466,559082",378,"-44,60351181",-50
16.03.2019 23:00,"634,5878906",0,"-1208,692017","-730,0999756","-1433,761108",-800,"520,0953979",731,"1228,574097",532,"-259,1958008","-267,1000977"
17.03.2019 00:00,"440,000946",-37,"-1503,614258","-1274,5","-1558,52063",-800,"-33,83321762",734,"1684,728027",378,"-971,2392578","-999,5"
17.03.2019 01:00,"487,7126465",0,"-1478,440552","-1252,400024","-1578,661377",-655,"-150,5373383",592,"1661,11792",276,"-1058,808594","-1039,399902"
17.03.2019 02:00,"419,2373657",0,"-1429,265747","-1276,199951","-1477,5625",-665,"-95,24486542",616,"1660,931152",451,"-921,9046631","-874,1999512"
17.03.2019 03:00,"405,5370483",0,"-1355,030273","-1264,699951","-1388,336914",-665,"54,16174316",780,"1669,452759",540,"-614,2156982","-609,6999512"
17.03.2019 04:00,"537,3052979",0,"-1304,102051","-1294,599976","-1326,166626",-615,"308,7922058",980,"1604,334595",753,"-179,8365936","-176,6000977"
17.03.2019 05:00,"578,4395142",0,"-1355,324219","-1329,599976","-1408,776489",-615,"314,6750488",980,"1643,934814",731,"-227,0513153","-233,6000977"
17.03.2019 06:00,"607,2756958",0,"-1321,339233","-1048,900024","-1434,934814",-680,"499,3287659",905,"1546,495361",749,"-103,1741714","-74,90002441"
17.03.2019 07:00,"629,0012817",0,"-1372,035156","-1154,800049","-1349,030029",-585,"678,6708984",1024,"1503,793091",894,"90,40003967","178,1999512"
17.03.2019 08:00,"398,0147095",-24,"-1486,36438","-1263,800049","-1402,550537",-752,"779,619812",1124,"1626,125732",854,"-85,15466309","-61,80004883"
17.03.2019 09:00,"341,5973511",-49,"-1528,74585","-1299,900024","-1457,685547",-669,"753,3091431",989,"1573,464355",702,"-318,0604553","-326,8999023"
17.03.2019 10:00,"265,9579163",-83,"-1499,631592","-1255,800049","-1278,096069",-408,"863,4744263",802,"1265,966187",553,"-382,3291321","-391,8000488"
17.03.2019 11:00,"181,7453613",-42,"-1406,132935","-1372,599976","-1098,529541",-520,"931,1428833",750,"931,6083984",836,"-460,1658325","-348,6000977"
17.03.2019 12:00,"320,3663025",0,"-1259,47876",-1237,"-1019,520569",-570,"885,9915161",964,"860,9603882",761,"-211,6810455",-82
17.03.2019 13:00,"321,5044556",0,"-1258,248901","-1212,099976","-1011,348999",-535,"805,3068237",884,"840,1845093",693,"-302,6020813","-170,1000977"
17.03.2019 14:00,"265,440979",-7,"-1153,807373","-1224,300049","-935,4334106",-545,"803,5844727",1000,"766,3210449",778,"-253,8942413","1,699951172"
17.03.2019 15:00,"222,9029388",-43,"-1149,058716","-1201,900024","-776,472229",-560,"677,7349854",1017,"903,4873657",815,"-121,4057083","27,10009766"
17.03.2019 16:00,"211,1176605",-102,"-1100,059692","-1234,800049","-743,7265015",-408,"531,9436035",957,"938,0789185",664,"-162,6460724","-123,8000488"
17.03.2019 17:00,"207,3528748",-118,"-1076,886841","-1260,599976","-623,7424316",-75,"504,9542542",827,"899,5789795",658,"-88,74314117","31,39990234"
17.03.2019 18:00,"152,0295258",-150,"-1291,583008","-1293,800049","-862,5182495",-309,"338,5662231",328,"947,4678955",680,"-716,0376587","-744,8000488"
17.03.2019 19:00,"63,43198395",-186,"-1143,988037","-1242,400024","-832,6040039",-366,"140,0226898",247,"886,5535278",668,"-886,5837402","-879,3999023"
17.03.2019 20:00,"181,3575439",-186,"-1233,77417","-1332,800049","-1023,63623",-117,"121,9132919",49,"978,0609741",576,"-976,0786133","-1010,800049"
17.03.2019 21:00,"303,7293701",-178,"-1141,765869","-1204,599976","-1040,733887",-213,"70,33696747",3,"762,2780762",548,"-1046,155396","-1044,600098"
17.03.2019 22:00,"394,906189",-79,"-1051,260254","-1082,400024","-1053,163086",-302,"-420,146637",-107,"1286,259277",707,"-843,404541","-863,3999023"
17.03.2019 23:00,"557,8471069",-41,"-752,597168","-965,3000488","-702,0872192",-313,"-520,46521",504,"1194,539673",564,"-222,7628326","-251,3000488"
18.03.2019 00:00,"527,8686523",0,"-355,0311279","-119,5","-449,0207214",-548,"-637,7918091",363,"870,6275024",215,"-43,34750748","-89,5"
18.03.2019 01:00,"609,7263184",0,"-182,5967712","-47,29998779","-349,6201782",-402,"-607,395752",525,"1015,60498",410,"485,7185974","485,6999512"
18.03.2019 02:00,"616,6497192",0,"-221,5352631","-79,8999939","-373,2929077",-426,"-650,1936035",567,"1035,901611",350,"407,5295105","411,0999756"
18.03.2019 03:00,"694,6488037",0,"-226,0129395","-95,8999939","-436,535675",-483,"-662,5084839",935,"1224,06958",251,"593,6611938","607,1000977"
18.03.2019 04:00,"697,9587402",0,"-367,9840698","-141,7000122","-593,7888794",-548,"-799,8588257",802,"1156,750488",22,"93,07740784","134,3000488"
18.03.2019 05:00,"662,0187988",0,"-547,52771","-269,6000061","-744,680603",-711,"-873,3733521",517,"1212,27771",174,"-291,2850952","-289,5999756"
18.03.2019 06:00,"270,2159729",-50,"-638,001709","-601,5999756","-560,4819336",-411,"-703,6120605",516,"1335,042725",253,"-296,8370361","-293,5999756"
18.03.2019 07:00,"321,4563599",-120,"-557,524231","-317,3999939","-961,4639893",-431,"-797,6013794",-6,"1331,179688",201,"-663,9534912","-673,4000244"
18.03.2019 08:00,"286,1527405",0,"-579,7687988","-372,7999878","-1063,518555",-475,"-740,0057373",-159,"1153,079468",78,"-944,0608521","-928,8000488"
18.03.2019 09:00,"150,6074371",-75,"-662,2723389","-538,2000122","-1109,804565",-555,"-697,9302368",-123,"1222,792603",215,"-1096,607178","-1076,199951"
18.03.2019 10:00,"83,36058044",-85,"-710,0741577","-522,7000122","-1185,333252",-684,"-657,5078125",190,"1262,60144",5,"-1206,953247","-1096,699951"
18.03.2019 11:00,"125,497879",-65,"-625,4331055","-463,4000244","-1199,303955",-704,"-561,8262939",202,"1242,902344",60,"-1018,163208","-970,3999023"
18.03.2019 12:00,"227,3935089",-65,"-606,0481567","-437,2000122","-1123,681519",-559,"-403,8914185",491,"1359,747925",46,"-546,4796143","-524,1999512"
18.03.2019 13:00,"177,2003021",-135,"-549,9790039","-247,3999939","-1074,700439",-503,"-438,7189026",393,"1380,720459",27,"-505,4776001","-465,4000244"
18.03.2019 14:00,"145,6368408",-154,"-564,1807861","-198,7000122","-1080,283203",-462,"-439,7979431",361,"1466,917725",29,"-471,7073669","-424,6999512"
18.03.2019 15:00,"139,3696899",-274,"-459,644043","-111,2000122","-984,1477051",-228,"-579,6969604",190,"1373,749268",-26,"-510,3696899","-449,1999512"
18.03.2019 16:00,"152,7289581",-248,"-515,8341064","-87,6000061","-954,003418",-201,"-603,9116211",56,"1392,739014",-56,"-528,281189","-536,5999756"
18.03.2019 17:00,"151,7257996",-253,"-478,3615723","-32,79998779","-952,2922363",-140,"-743,5022583",-199,"1289,657715",-42,"-732,772522","-666,8000488"
18.03.2019 18:00,"133,9186401",-155,"-445,8008118","-66,6000061","-990,1589966",-419,"-809,1328125",-121,"1445,852173",68,"-665,3217773","-693,5999756"
18.03.2019 19:00,"300,9880676",-120,"-238,3297424","74,5","-785,1481934",-624,"-997,7044678",-189,"849,0705566",-5,"-871,1237793","-863,5"
18.03.2019 20:00,"457,2342529",-120,"-259,2810669","207,9000244","-630,9649048",-726,"-932,7399292",129,"764,9740601",-63,"-600,7775879","-572,0999756"
18.03.2019 21:00,"482,0253906",-80,"-343,0168762","161,7999878","-638,4360962",-800,"-1105,64563",-61,"586,109436",-235,"-1018,963745","-1014,199951"
18.03.2019 22:00,"391,5992737",-80,"-201,1575928","90,70001221","-656,5814209",-799,"-1331,714722",-331,"291,1002502",-379,"-1506,754272","-1498,300049"
18.03.2019 23:00,"415,2373352",0,"-117,5742798","113,4000244","-683,6490479",-799,"-1408,872192",-510,"103,1076736",-458,"-1691,750488","-1653,599976"
19.03.2019 00:00,"441,6740417",0,"-398,788269","-399,8999939","-731,3027954",-400,"-1309,671265",-373,"212,4120026",-640,"-1785,67627","-1812,900024"
19.03.2019 01:00,"503,4342346",0,"-169,2316284","94,29998779","-458,9743958",-75,"-1139,877197",-411,"337,5414124",-521,"-927,1075439","-912,6999512"
19.03.2019 02:00,"443,7153015",0,"-45,19180298",314,"-373,6068115",-203,"-1089,280762",-430,"111,3766174",-635,"-952,9874268",-954
19.03.2019 03:00,"404,5317383",0,"73,67438507","622,1999512","-320,1784363",-267,"-1106,991699",-580,"12,23488045",-675,"-936,7290649","-899,8000488"
19.03.2019 04:00,"347,7901917",0,"-21,17679214",120,"-274,3670654",-449,"-1021,425293",-78,"-120,8840408",-663,"-1090,062988",-1070
19.03.2019 05:00,"227,3379364",-10,"-78,37953186","105,2999878","-594,4992065",-507,"-1237,576416",-601,"-104,0751724",-817,"-1787,192383","-1829,699951"
19.03.2019 06:00,"332,4878235",-145,"-246,1428833","39,5","-544,3098755",-263,"-1111,844849",-355,"125,306015",-719,"-1444,503784","-1442,5"
19.03.2019 07:00,"276,8905029",-125,"-205,9357147","-86,3999939","-851,1360474",-487,"-1250,405762",-754,"-95,75402069",-655,"-2126,341064","-2107,399902"
19.03.2019 08:00,"156,7428131",-98,"-300,098999","-404,3999939","-864,675415",-538,"-1010,386047",-167,"9,007661819",-747,"-2009,409912","-1954,400024"
19.03.2019 09:00,"157,9743195",-142,"-425,7566528","-482,5","-839,5343018",-495,"-702,7607422",267,"207,2001038",-788,"-1602,877197","-1640,5"
19.03.2019 10:00,"184,305603",-187,"-571,7331543","-682,7999878","-1016,760864",-507,"-607,512085",324,"277,7107544",-689,"-1733,989746","-1741,800049"
19.03.2019 11:00,"155,7545776",-195,"-591,4715576","-704,0999756","-1094,692505",-486,"-573,1488037",379,"460,3511658",-632,"-1643,207031","-1638,100098"
19.03.2019 12:00,"149,8242798",-162,"-602,2068481","-366,8999939","-1143,067749",-290,"-476,8493652",179,"792,0213623",-677,"-1280,278198","-1316,900024"
19.03.2019 13:00,"122,3171692",-120,"-586,2492676","-279,2999878","-1166,822998",-275,"-507,2603149",131,"886,9906006",-716,"-1251,02478","-1259,300049"
19.03.2019 14:00,"42,10609436",-130,"-489,0708313","-226,3999939","-1056,584229",-320,"-530,7652588",31,"655,6439209",-735,"-1378,670288","-1380,400024"
19.03.2019 15:00,"107,8816452",-110,"-436,3867798","-133,2000122","-980,2734985",-150,"-594,0983276",-98,"562,8335571",-871,"-1340,043457","-1362,199951"
19.03.2019 16:00,"16,95178795",-125,"-317,4721069","195,5","-855,3122559",-30,"-609,3486938",-390,"513,2264404",-929,"-1251,954834","-1278,5"
19.03.2019 17:00,"15,80438995",-135,"-245,6266937","-24,90002441","-681,9908447",-130,"-644,0151978",54,"351,7658081",-945,"-1204,0625","-1180,900024"
19.03.2019 18:00,"2,124867678",-115,"-454,3794861","-595,7000122","-735,1785278",30,"-561,7350464",68,"415,3193359",-745,"-1333,848877","-1357,699951"
19.03.2019 19:00,"12,93927193",-275,"-447,5601196","-442,0999756","-715,0667725",58,"-587,3123779",170,"391,6459351",-835,"-1345,354004","-1324,100098"
19.03.2019 20:00,"110,1787415",-75,"-437,7888489","-164,3999939","-659,781189",10,"-698,1893311",-162,"493,5099182",-803,"-1192,070679","-1194,400024"
19.03.2019 21:00,"106,4754181",-145,"-494,2033081","-157,7999878","-623,6824951",-291,"-855,2352295",-478,"202,1163483",-643,"-1664,529297","-1714,800049"
19.03.2019 22:00,"30,10070419",-200,"-394,7816162","31,70001221","-734,7310181",-476,"-1067,365601",-596,"51,35324478",-881,"-2115,424316","-2121,300049"
19.03.2019 23:00,"-46,4054451",-187,"-297,2998047","133,7000122","-749,5418091",-528,"-1174,72522",-978,"-184,3327332",-912,"-2452,304932","-2471,300049"
