Datum;Uhrzeit;Gesamt[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige[MWh]
27.03.2019;14:15;-;860;2.541,5;1.961;-
27.03.2019;14:30;-;855,75;2.544;1.856,75;-
27.03.2019;14:45;-;851,5;2.545,25;1.745,75;-
27.03.2019;15:00;71.912;847,5;2.544;1.627,5;52.643,75
27.03.2019;15:15;-;846,75;2.533,5;1.508,25;-
27.03.2019;15:30;-;846,75;2.522,75;1.382,25;-
27.03.2019;15:45;-;845,75;2.511,25;1.252;-
27.03.2019;16:00;68.230;844,25;2.499,5;1.115,75;51.378,25
27.03.2019;16:15;-;839;2.483,5;972;-
27.03.2019;16:30;-;834;2.466;828,75;-
27.03.2019;16:45;-;830;2.448,5;690,5;-
27.03.2019;17:00;65.601;825,25;2.432,75;547,25;51.267
27.03.2019;17:15;-;814;2.429,25;395,25;-
27.03.2019;17:30;-;806,5;2.424;272,5;-
27.03.2019;17:45;-;796,5;2.419,75;171;-
27.03.2019;18:00;64.633;786,25;2.415,75;90;51.799
27.03.2019;18:15;-;769,25;2.415;34,75;-
27.03.2019;18:30;-;753;2.413,5;7,75;-
27.03.2019;18:45;-;737;2.411,25;0,5;-
27.03.2019;19:00;66.613;720,5;2.406,25;0;54.309,25
27.03.2019;19:15;-;702,5;2.390,75;0;-
27.03.2019;19:30;-;686,25;2.372,25;0;-
27.03.2019;19:45;-;669,5;2.355,75;0;-
27.03.2019;20:00;64.303;653,25;2.332,5;0;52.538
27.03.2019;20:15;-;640,25;2.316,5;0;-
27.03.2019;20:30;-;627,75;2.299,75;0;-
27.03.2019;20:45;-;613,5;2.281,5;0;-
27.03.2019;21:00;62.336;599,5;2.261;0;51.115,25
27.03.2019;21:15;-;583,5;2.240,25;0;-
27.03.2019;21:30;-;567,5;2.219,75;0;-
27.03.2019;21:45;-;551,5;2.197,75;0;-
27.03.2019;22:00;60.705;536;2.163,75;0;50.178,5
27.03.2019;22:15;-;520,5;2.133,75;0;-
27.03.2019;22:30;-;505,5;2.103;0;-
27.03.2019;22:45;-;491,75;2.072,25;0;-
27.03.2019;23:00;59.045;478;2.041,25;0;49.228
27.03.2019;23:15;-;465,75;2.009,75;0;-
27.03.2019;23:30;-;453;1.979,5;0;-
27.03.2019;23:45;-;438,75;1.951;0;-
28.03.2019;00:00;54.942;392,5;1.954;0;45.710
28.03.2019;00:15;-;383;1.938,75;0;-
28.03.2019;00:30;-;374;1.922;0;-
28.03.2019;00:45;-;364,25;1.903,5;0;-
28.03.2019;01:00;52.706;353,75;1.886,25;0;43.929
28.03.2019;01:15;-;344,25;1.865,5;0;-
28.03.2019;01:30;-;334,5;1.844,75;0;-
28.03.2019;01:45;-;324,5;1.823,5;0;-
28.03.2019;02:00;50.926;315,5;1.792,5;0;42.657,75
28.03.2019;02:15;-;307,75;1.772,25;0;-
28.03.2019;02:30;-;297,75;1.755,25;0;-
28.03.2019;02:45;-;289,75;1.737,5;0;-
28.03.2019;03:00;50.494;281;1.718,75;0;42.670
28.03.2019;03:15;-;274,25;1.697;0;-
28.03.2019;03:30;-;267,25;1.674,5;0;-
28.03.2019;03:45;-;258,25;1.653;0;-
28.03.2019;04:00;51.448;252;1.629,5;0;44.143,5
28.03.2019;04:15;-;244,25;1.600,25;0;-
28.03.2019;04:30;-;238,5;1.569,5;0;-
28.03.2019;04:45;-;231,25;1.539,25;0;-
28.03.2019;05:00;54.641;227,25;1.509,5;0;47.865,5
28.03.2019;05:15;-;225,25;1.482,75;0;-
28.03.2019;05:30;-;222,75;1.456,25;0;-
28.03.2019;05:45;-;220,75;1.430,75;0,25;-
28.03.2019;06:00;57.868;218,75;1.413;11,75;51.077,25
28.03.2019;06:15;-;218,25;1.385,5;46,75;-
28.03.2019;06:30;-;216,5;1.357,5;130;-
28.03.2019;06:45;-;217;1.327,25;248,5;-
28.03.2019;07:00;64.893;213,75;1.296;404;56.358,25
28.03.2019;07:15;-;210,5;1.260,25;581;-
28.03.2019;07:30;-;208;1.224,75;774;-
28.03.2019;07:45;-;205,75;1.186,25;970,5;-
28.03.2019;08:00;69.698;203,75;1.140,75;1.172,75;58.610,25
28.03.2019;08:15;-;201;1.110;1.376,5;-
28.03.2019;08:30;-;198,5;1.078;1.585,5;-
28.03.2019;08:45;-;196;1.033;1.792;-
28.03.2019;09:00;71.041;194,25;990,5;1.988,5;57.471,75
28.03.2019;09:15;-;193,25;957,5;2.172,75;-
28.03.2019;09:30;-;190,75;926,5;2.342,5;-
28.03.2019;09:45;-;189;927,5;2.496,25;-
28.03.2019;10:00;72.257;187,25;927,25;2.636,5;56.684
28.03.2019;10:15;-;182,25;914,75;2.765,75;-
28.03.2019;10:30;-;177,5;902,25;2.866;-
28.03.2019;10:45;-;174,5;891;2.948;-
28.03.2019;11:00;72.771;169;880,75;3.015,5;56.393
28.03.2019;11:15;-;164,75;869;3.068,5;-
28.03.2019;11:30;-;160;857,5;3.094,75;-
28.03.2019;11:45;-;155;848,5;3.094,75;-
28.03.2019;12:00;72.219;151,25;836,75;3.077;56.303,75
28.03.2019;12:15;-;148,25;826,25;3.044,25;-
28.03.2019;12:30;-;145,75;815;2.993,5;-
28.03.2019;12:45;-;143,25;804,75;2.929,25;-
28.03.2019;13:00;69.954;141,5;794,25;2.852,25;55.472,75
28.03.2019;13:15;-;140,75;779,25;2.764,25;-
28.03.2019;13:30;-;140,25;764;2.663,25;-
28.03.2019;13:45;-;138,75;749,5;2.553,25;-
28.03.2019;14:00;66.764;138,75;734,75;2.451,25;54.280,5
28.03.2019;14:15;-;139,25;720,75;2.330;-
28.03.2019;14:30;-;139,75;706,25;2.207,5;-
28.03.2019;14:45;-;139,5;693,25;2.082,5;-
28.03.2019;15:00;63.454;141;677,75;1.947,5;53.389,25
28.03.2019;15:15;-;143,25;657,5;1.804;-
28.03.2019;15:30;-;145,5;637,5;1.652;-
28.03.2019;15:45;-;148,75;616,25;1.493,75;-
28.03.2019;16:00;59.746;150,75;596,25;1.328,75;52.539,25
28.03.2019;16:15;-;154,25;580;1.159,75;-
28.03.2019;16:30;-;158;563,75;989,25;-
28.03.2019;16:45;-;162;546,75;817,25;-
28.03.2019;17:00;57.408;166,75;530,5;647;52.993,5
28.03.2019;17:15;-;171,25;518,75;485,75;-
28.03.2019;17:30;-;175,25;508,75;323,75;-
28.03.2019;17:45;-;179,75;501;206;-
28.03.2019;18:00;58.458;184,5;496;113,25;55.507,5
28.03.2019;18:15;-;186,75;502;50;-
28.03.2019;18:30;-;189;508,75;12,75;-
28.03.2019;18:45;-;191,25;515;1,25;-
28.03.2019;19:00;59.896;195,5;520;0;56.925,25
28.03.2019;19:15;-;202,5;531,75;0;-
28.03.2019;19:30;-;209,25;542,5;0;-
28.03.2019;19:45;-;216,5;552,75;0;-
28.03.2019;20:00;57.584;224;561,75;0;54.318,25
28.03.2019;20:15;-;232,75;573,5;0;-
28.03.2019;20:30;-;240,5;586;0;-
28.03.2019;20:45;-;248,5;598,75;0;-
28.03.2019;21:00;54.702;255,75;612,5;0;51.113,25
28.03.2019;21:15;-;262;625,75;0;-
28.03.2019;21:30;-;268;638,75;0;-
28.03.2019;21:45;-;274,25;651,75;0;-
28.03.2019;22:00;53.854;281,5;659,75;0;50.021,5
28.03.2019;22:15;-;288,75;664,25;0;-
28.03.2019;22:30;-;296,75;667,5;0;-
28.03.2019;22:45;-;304,25;669,75;0;-
28.03.2019;23:00;52.437;312,5;673,5;0;48.424,5
28.03.2019;23:15;-;320,75;676,25;0;-
28.03.2019;23:30;-;329,5;679,25;0;-
28.03.2019;23:45;-;337;683,75;0;-
29.03.2019;00:00;50.551;298,5;681,25;0;46.578,5
29.03.2019;00:15;-;309,25;679,75;0;-
29.03.2019;00:30;-;320;678;0;-
29.03.2019;00:45;-;331,5;674,25;0;-
29.03.2019;01:00;48.896;344,5;675,75;0;44.674,75
29.03.2019;01:15;-;358,5;684,25;0;-
29.03.2019;01:30;-;374,5;690,5;0;-
29.03.2019;01:45;-;390,25;703;0;-
29.03.2019;02:00;48.587;404,75;719,25;0;43.825
29.03.2019;02:15;-;424;743,75;0;-
29.03.2019;02:30;-;443;769,25;0;-
29.03.2019;02:45;-;463,25;794,75;0;-
29.03.2019;03:00;48.025;483,25;822,25;0;42.517,75
29.03.2019;03:15;-;503;850,25;0;-
29.03.2019;03:30;-;522;877;0;-
29.03.2019;03:45;-;540,75;908,75;0;-
29.03.2019;04:00;49.066;558,25;936,75;0;42.848,5
29.03.2019;04:15;-;576,75;958,25;0;-
29.03.2019;04:30;-;595;979,75;0;-
29.03.2019;04:45;-;613,5;999,25;0;-
29.03.2019;05:00;53.018;631,5;1.016,5;0;46.218
29.03.2019;05:15;-;650,5;1.033,5;0;-
29.03.2019;05:30;-;668,25;1.050,25;0;-
29.03.2019;05:45;-;685,25;1.063;1,25;-
29.03.2019;06:00;57.649;702,75;1.073,5;26,5;49.605,5
29.03.2019;06:15;-;717,75;1.081,5;92,25;-
29.03.2019;06:30;-;731,75;1.088,75;233,25;-
29.03.2019;06:45;-;745,5;1.094,25;455,75;-
29.03.2019;07:00;66.415;755,25;1.092,75;728,5;54.349,25
29.03.2019;07:15;-;761,25;1.059,25;1.034;-
29.03.2019;07:30;-;768,75;1.023,75;1.369,25;-
29.03.2019;07:45;-;776;983,75;1.713,25;-
29.03.2019;08:00;73.479;781,75;927,25;2.078;56.325
29.03.2019;08:15;-;788,25;876;2.458;-
29.03.2019;08:30;-;793,5;826;2.838,75;-
29.03.2019;08:45;-;799,25;772,5;3.214,75;-
29.03.2019;09:00;78.624;805,75;720;3.576,75;56.216,25
29.03.2019;09:15;-;815,5;709,75;3.923,5;-
29.03.2019;09:30;-;825;699;4.249;-
29.03.2019;09:45;-;835,5;701,5;4.546,5;-
29.03.2019;10:00;83.514;845,75;710,25;4.814,75;56.512,75
29.03.2019;10:15;-;852,25;732;5.065,25;-
29.03.2019;10:30;-;858;756,5;5.274,5;-
29.03.2019;10:45;-;864,25;775,75;5.452;-
29.03.2019;11:00;86.168;870,75;793,25;5.598,25;56.420,25
29.03.2019;11:15;-;876;808,5;5.709,75;-
29.03.2019;11:30;-;880,25;824,75;5.802;-
29.03.2019;11:45;-;885,75;835;5.863,5;-
29.03.2019;12:00;86.009;890,5;844,25;5.898,5;55.443,25
29.03.2019;12:15;-;895;846,5;5.911,25;-
29.03.2019;12:30;-;901;848;5.902,75;-
29.03.2019;12:45;-;905,75;851,75;5.870,5;-
29.03.2019;13:00;83.924;910,5;853;5.808,75;54.364,75
29.03.2019;13:15;-;908;843,5;5.717;-
29.03.2019;13:30;-;906;833,75;5.597,75;-
29.03.2019;13:45;-;904,25;823,5;5.453,25;-
29.03.2019;14:00;79.190;902,5;810,25;5.285,25;52.628,5
29.03.2019;14:15;-;899,75;796,75;5.071,5;-
29.03.2019;14:30;-;898;782,5;4.848;-
29.03.2019;14:45;-;895,25;770;4.601,75;-
29.03.2019;15:00;73.334;892;757,75;4.328;51.465,25
29.03.2019;15:15;-;890,25;741;4.027,5;-
29.03.2019;15:30;-;888;725,25;3.692,75;-
29.03.2019;15:45;-;885,25;707,75;3.333,25;-
29.03.2019;16:00;66.049;883,25;690;2.950,25;50.495,75
29.03.2019;16:15;-;878;675,25;2.555,75;-
29.03.2019;16:30;-;871,75;660,25;2.145;-
29.03.2019;16:45;-;865,5;644,75;1.733,5;-
29.03.2019;17:00;59.885;861,25;633,25;1.341,75;50.559,25
29.03.2019;17:15;-;853;632,25;982,75;-
29.03.2019;17:30;-;843,75;631,5;675;-
29.03.2019;17:45;-;837;629;405,25;-
29.03.2019;18:00;57.916;828,5;632,5;196,75;51.641
29.03.2019;18:15;-;819,75;660,5;94;-
29.03.2019;18:30;-;811,5;687;23;-
29.03.2019;18:45;-;804;714,75;2,75;-
29.03.2019;19:00;59.127;795;742,25;0;52.912,25
29.03.2019;19:15;-;787,25;759,75;0;-
29.03.2019;19:30;-;779,25;776;0;-
29.03.2019;19:45;-;771,5;803,75;0;-
29.03.2019;20:00;56.925;763;832,25;0;50.421
29.03.2019;20:15;-;751,5;864,5;0;-
29.03.2019;20:30;-;740,5;897,25;0;-
29.03.2019;20:45;-;730;925;0;-
29.03.2019;21:00;55.285;718,25;953;0;48.576,5
29.03.2019;21:15;-;709,5;965,25;0;-
29.03.2019;21:30;-;699,5;979;0;-
29.03.2019;21:45;-;688,25;995,75;0;-
29.03.2019;22:00;53.961;677,25;1.002,5;0;47.395
29.03.2019;22:15;-;665,75;989;0;-
29.03.2019;22:30;-;654,75;974,25;0;-
29.03.2019;22:45;-;644,25;958,25;0;-
29.03.2019;23:00;52.149;633,5;942,25;0;46.017,25
29.03.2019;23:15;-;619,5;927,5;0;-
29.03.2019;23:30;-;605,25;912,5;0;-
29.03.2019;23:45;-;592;899,25;0;-
30.03.2019;00:00;48.034;483,25;837,75;0;42.857,75
30.03.2019;00:15;-;471,5;831,5;0;-
30.03.2019;00:30;-;460,25;824,75;0;-
30.03.2019;00:45;-;449,5;817,75;0;-
30.03.2019;01:00;46.128;438,5;817,5;0;41.118,75
30.03.2019;01:15;-;430,25;823,5;0;-
30.03.2019;01:30;-;421,25;830;0;-
30.03.2019;01:45;-;413,75;834,5;0;-
30.03.2019;02:00;45.322;408;825,25;0;40.317,75
30.03.2019;02:15;-;405,75;838,75;0;-
30.03.2019;02:30;-;403,75;853,5;0;-
30.03.2019;02:45;-;401,25;868;0;-
30.03.2019;03:00;44.521;400,5;885;0;39.254,25
30.03.2019;03:15;-;401,5;905;0;-
30.03.2019;03:30;-;401,75;925;0;-
30.03.2019;03:45;-;401,75;946,25;0;-
30.03.2019;04:00;45.211;404,25;966,5;0;39.508,5
30.03.2019;04:15;-;415;992,5;0;-
30.03.2019;04:30;-;424,75;1.018,5;0;-
30.03.2019;04:45;-;434,5;1.046,5;0;-
30.03.2019;05:00;45.660;445,5;1.076,25;0;39.288,75
30.03.2019;05:15;-;457,25;1.110;0;-
30.03.2019;05:30;-;468,5;1.145,5;0;-
30.03.2019;05:45;-;480,5;1.184,25;3,5;-
30.03.2019;06:00;48.053;491,25;1.224,25;72;39.551,5
30.03.2019;06:15;-;501,25;1.277;164,5;-
30.03.2019;06:30;-;511,5;1.330,5;371,5;-
30.03.2019;06:45;-;521,5;1.366;670,25;-
30.03.2019;07:00;55.534;528,75;1.397;1.029,75;41.495,5
30.03.2019;07:15;-;536,25;1.350,5;1.418;-
30.03.2019;07:30;-;543,25;1.304,75;1.850;-
30.03.2019;07:45;-;549,25;1.236,5;2.294,5;-
30.03.2019;08:00;63.739;555;1.155,5;2.760,5;43.673
30.03.2019;08:15;-;557;1.049,5;3.230,25;-
30.03.2019;08:30;-;560,5;946,5;3.696,75;-
30.03.2019;08:45;-;564,25;839,75;4.150,5;-
30.03.2019;09:00;71.505;566;743,5;4.577,75;45.887,5
30.03.2019;09:15;-;566;708,75;4.976,5;-
30.03.2019;09:30;-;565,25;671,25;5.349,25;-
30.03.2019;09:45;-;563,75;642,75;5.686,75;-
30.03.2019;10:00;77.401;561,5;627,25;5.984,25;46.992,5
30.03.2019;10:15;-;558;675,25;6.257,5;-
30.03.2019;10:30;-;554,25;726,25;6.479,5;-
30.03.2019;10:45;-;551,5;768,75;6.664,5;-
30.03.2019;11:00;80.332;548;820,25;6.813;46.648,5
30.03.2019;11:15;-;545,5;891,25;6.927,75;-
30.03.2019;11:30;-;544;961,25;7.006,75;-
30.03.2019;11:45;-;540,75;1.034;7.051;-
30.03.2019;12:00;81.198;536,5;1.109;7.058,25;46.157,5
30.03.2019;12:15;-;529,75;1.192;7.041;-
30.03.2019;12:30;-;523,75;1.276;6.989,75;-
30.03.2019;12:45;-;518,75;1.356,5;6.909,25;-
30.03.2019;13:00;79.144;513,5;1.430,5;6.795,5;44.853,5
30.03.2019;13:15;-;513,5;1.480;6.656;-
30.03.2019;13:30;-;513;1.531,5;6.483,25;-
30.03.2019;13:45;-;514,25;1.579,25;6.280,25;-
30.03.2019;14:00;74.180;514,25;1.618;6.036,75;43.039,75
30.03.2019;14:15;-;516;1.639,75;5.767,25;-
30.03.2019;14:30;-;516,75;1.661,75;5.487;-
30.03.2019;14:45;-;518;1.680,5;5.184,25;-
30.03.2019;15:00;68.836;520,75;1.693,5;4.851,5;42.879
30.03.2019;15:15;-;522,75;1.692,5;4.489,25;-
30.03.2019;15:30;-;525,25;1.690,75;4.088,25;-
30.03.2019;15:45;-;527,25;1.689,75;3.665,5;-
30.03.2019;16:00;61.279;532,25;1.686,25;3.223,75;42.527,75
30.03.2019;16:15;-;537;1.635;2.772,25;-
30.03.2019;16:30;-;542;1.582,25;2.311;-
30.03.2019;16:45;-;546,75;1.523,5;1.859,25;-
30.03.2019;17:00;54.317;552;1.468,25;1.435,5;42.784,25
30.03.2019;17:15;-;555,5;1.428,75;1.052;-
30.03.2019;17:30;-;558,75;1.393,5;725;-
30.03.2019;17:45;-;562;1.360,25;441,25;-
30.03.2019;18:00;52.511;565,5;1.334,75;219,5;44.502,75
30.03.2019;18:15;-;570,5;1.331;108,75;-
30.03.2019;18:30;-;577;1.333,5;41,25;-
30.03.2019;18:45;-;581,75;1.341;3,75;-
30.03.2019;19:00;54.808;586,25;1.354,5;0;46.917,25
30.03.2019;19:15;-;589,75;1.374,25;0;-
30.03.2019;19:30;-;595;1.388,25;0;-
30.03.2019;19:45;-;599,75;1.403;0;-
30.03.2019;20:00;53.593;606,25;1.419,25;0;45.348,75
30.03.2019;20:15;-;613,75;1.434,5;0;-
30.03.2019;20:30;-;622;1.451,75;0;-
30.03.2019;20:45;-;629;1.467,75;0;-
30.03.2019;21:00;50.639;636,75;1.485,25;0;41.958,75
30.03.2019;21:15;-;650,25;1.504,75;0;-
30.03.2019;21:30;-;662,5;1.525;0;-
30.03.2019;21:45;-;675,25;1.540,5;0;-
30.03.2019;22:00;50.098;687,5;1.546,25;0;41.110,5
30.03.2019;22:15;-;697,5;1.544,75;0;-
30.03.2019;22:30;-;707,75;1.544,5;0;-
30.03.2019;22:45;-;717;1.542,25;0;-
30.03.2019;23:00;49.421;724,75;1.541;0;40.328,5
30.03.2019;23:15;-;729,25;1.542;0;-
30.03.2019;23:30;-;734,25;1.542;0;-
30.03.2019;23:45;-;738,25;1.541;0;-
31.03.2019;00:00;48.061;613,75;1.756,25;0;38.482,75
31.03.2019;00:15;-;630,5;1.756,5;0;-
31.03.2019;00:30;-;647,25;1.756,5;0;-
31.03.2019;00:45;-;665,75;1.751,75;0;-
31.03.2019;01:00;46.828;684,75;1.749,5;0;37.038,25
31.03.2019;01:15;-;702,25;1.740,25;0;-
31.03.2019;01:30;-;719,75;1.731;0;-
31.03.2019;01:45;-;738;1.724,25;0;-
31.03.2019;03:00;45.728;756,25;1.704,25;0;35.841
31.03.2019;03:15;-;775,75;1.693;0;-
31.03.2019;03:30;-;795;1.682,75;0;-
31.03.2019;03:45;-;814,75;1.665,25;0;-
31.03.2019;04:00;45.116;832,75;1.644,75;0;35.212
31.03.2019;04:15;-;845,25;1.631,5;0;-
31.03.2019;04:30;-;856,5;1.619,5;0;-
31.03.2019;04:45;-;869,5;1.604,25;0;-
31.03.2019;05:00;44.177;879,75;1.587,5;0;34.373
31.03.2019;05:15;-;880,75;1.574,25;0;-
31.03.2019;05:30;-;882,5;1.560,75;0;-
31.03.2019;05:45;-;882,75;1.555,75;0;-
31.03.2019;06:00;44.029;880,5;1.553,5;0;34.420,5
31.03.2019;06:15;-;871,5;1.541,75;0;-
31.03.2019;06:30;-;861,5;1.530,75;0;-
31.03.2019;06:45;-;852,5;1.511,5;5;-
31.03.2019;07:00;46.043;841,5;1.495,75;61,75;35.722,25
31.03.2019;07:15;-;832,5;1.483,75;145,5;-
31.03.2019;07:30;-;823,25;1.472,5;320,25;-
31.03.2019;07:45;-;814,5;1.461;568,5;-
31.03.2019;08:00;51.542;806,5;1.451,25;864,5;37.052
31.03.2019;08:15;-;799,25;1.451,75;1.183;-
31.03.2019;08:30;-;790,5;1.454,5;1.534;-
31.03.2019;08:45;-;784,25;1.480,5;1.890;-
31.03.2019;09:00;58.767;777;1.508,5;2.256,25;38.208,75
31.03.2019;09:15;-;770,75;1.544;2.623,5;-
31.03.2019;09:30;-;764,75;1.579,25;2.997;-
31.03.2019;09:45;-;757,5;1.616,25;3.363,5;-
31.03.2019;10:00;65.391;751,5;1.651;3.711,25;39.003,75
31.03.2019;10:15;-;744,75;1.665,5;4.041,5;-
31.03.2019;10:30;-;738,5;1.679;4.349;-
31.03.2019;10:45;-;730,75;1.694;4.630,5;-
31.03.2019;11:00;69.870;722,75;1.707;4.883,5;39.386,5
31.03.2019;11:15;-;709;1.715,25;5.120,5;-
31.03.2019;11:30;-;695;1.724,25;5.315,25;-
31.03.2019;11:45;-;680;1.731,25;5.479,75;-
31.03.2019;12:00;71.592;666;1.738,75;5.618,5;38.884,75
31.03.2019;12:15;-;654,5;1.756,75;5.730;-
31.03.2019;12:30;-;644;1.773,75;5.820,5;-
31.03.2019;12:45;-;633,5;1.789,75;5.881,25;-
31.03.2019;13:00;70.452;624,25;1.807;5.911,75;37.067,5
31.03.2019;13:15;-;618;1.826,5;5.918,5;-
31.03.2019;13:30;-;612,5;1.844,75;5.899,25;-
31.03.2019;13:45;-;605,75;1.861,25;5.855;-
31.03.2019;14:00;68.150;599;1.878,25;5.784,75;35.703,75
31.03.2019;14:15;-;595,25;1.894,75;5.691,25;-
31.03.2019;14:30;-;591,25;1.910,5;5.568,25;-
31.03.2019;14:45;-;586,5;1.927,5;5.419;-
31.03.2019;15:00;64.560;583,25;1.945;5.240;34.669,25
31.03.2019;15:15;-;582,5;1.966,75;5.030,25;-
31.03.2019;15:30;-;582;1.988,5;4.809,75;-
31.03.2019;15:45;-;581,25;2.013;4.568,5;-
31.03.2019;16:00;60.212;580,5;2.036;4.302,75;34.258,25
31.03.2019;16:15;-;579;2.061,25;4.011;-
31.03.2019;16:30;-;576,25;2.087;3.692,25;-
31.03.2019;16:45;-;575;2.110;3.342,75;-
31.03.2019;17:00;57.537;573,5;2.131,25;2.966;37.123,25
31.03.2019;17:15;-;571,75;2.156,25;2.577,75;-
31.03.2019;17:30;-;570,5;2.183;2.158;-
31.03.2019;17:45;-;568,5;2.210,75;1.746,5;-
31.03.2019;18:00;55.599;566,25;2.241,75;1.360,75;40.709,75
31.03.2019;18:15;-;562,5;2.270,25;1.007,5;-
31.03.2019;18:30;-;558,25;2.300,25;700,75;-
31.03.2019;18:45;-;553,75;2.329,75;437,5;-
31.03.2019;19:00;55.218;548,75;2.362,5;223;42.932,5
31.03.2019;19:15;-;540,25;2.407,25;111,25;-
31.03.2019;19:30;-;531,75;2.463,75;44;-
31.03.2019;19:45;-;521,5;2.526,25;5,25;-
31.03.2019;20:00;56.878;510;2.588,25;0;44.304,75
31.03.2019;20:15;-;495,75;2.637;0;-
31.03.2019;20:30;-;482;2.677,75;0;-
31.03.2019;20:45;-;467,25;2.715,25;0;-
31.03.2019;21:00;55.923;452,25;2.741,5;0;43.138
31.03.2019;21:15;-;436;2.761,75;0;-
31.03.2019;21:30;-;420;2.776,5;0;-
31.03.2019;21:45;-;404;2.793;0;-
31.03.2019;22:00;54.267;388,5;2.792,5;0;41.641,25
31.03.2019;22:15;-;371,5;2.793,25;0;-
31.03.2019;22:30;-;353,75;2.794,75;0;-
31.03.2019;22:45;-;337,5;2.794;0;-
31.03.2019;23:00;52.901;322;2.788,5;0;40.749
31.03.2019;23:15;-;309;2.754;0;-
31.03.2019;23:30;-;295;2.719,5;0;-
31.03.2019;23:45;-;280,25;2.683,75;0;-
01.04.2019;00:00;50.233;207,5;2.802,75;0;38.511,75
01.04.2019;00:15;-;198,5;2.758;0;-
01.04.2019;00:30;-;189,25;2.714,75;0;-
01.04.2019;00:45;-;179,75;2.670,75;0;-
01.04.2019;01:00;47.951;170,75;2.627;0;37.071
01.04.2019;01:15;-;161;2.585;0;-
01.04.2019;01:30;-;151,75;2.542,25;0;-
01.04.2019;01:45;-;141;2.501,25;0;-
01.04.2019;02:00;47.774;131;2.460,5;0;37.634
01.04.2019;02:15;-;125,5;2.428,25;0;-
01.04.2019;02:30;-;119,5;2.396,75;0;-
01.04.2019;02:45;-;113,5;2.365;0;-
01.04.2019;03:00;48.084;109;2.320,75;0;38.534
01.04.2019;03:15;-;104,5;2.296,25;0;-
01.04.2019;03:30;-;100,5;2.272,75;0;-
01.04.2019;03:45;-;95,25;2.251;0;-
01.04.2019;04:00;48.681;91;2.231;0;39.490
01.04.2019;04:15;-;88;2.218;0;-
01.04.2019;04:30;-;84,5;2.205;0;-
01.04.2019;04:45;-;81;2.192,5;0;-
01.04.2019;05:00;51.189;78;2.179,25;0;42.202,75
01.04.2019;05:15;-;76,75;2.173,25;0;-
01.04.2019;05:30;-;75,75;2.166,5;0;-
01.04.2019;05:45;-;74,25;2.162,5;0;-
01.04.2019;06:00;54.828;74;2.166,5;0;45.845
01.04.2019;06:15;-;73,75;2.168,75;0;-
01.04.2019;06:30;-;74;2.170,75;0;-
01.04.2019;06:45;-;73,75;2.172,75;8,75;-
01.04.2019;07:00;60.414;74;2.159,5;78,75;50.200
01.04.2019;07:15;-;76;2.152;182,75;-
01.04.2019;07:30;-;78,75;2.143;392,25;-
01.04.2019;07:45;-;80,5;2.120,75;675,75;-
01.04.2019;08:00;67.760;82,75;2.099,25;1.012;53.199
01.04.2019;08:15;-;86,75;1.993,75;1.389,5;-
01.04.2019;08:30;-;89;1.889,75;1.805,5;-
01.04.2019;08:45;-;92,75;1.774,75;2.245,25;-
01.04.2019;09:00;74.332;96;1.663,75;2.705,25;54.124
01.04.2019;09:15;-;99,75;1.589,5;3.157,75;-
01.04.2019;09:30;-;104,25;1.513,5;3.621,25;-
01.04.2019;09:45;-;107;1.487,25;4.062,75;-
01.04.2019;10:00;81.129;110,5;1.475;4.482,5;54.405,75
01.04.2019;10:15;-;114,75;1.507;4.871,75;-
01.04.2019;10:30;-;117,25;1.543,5;5.235;-
01.04.2019;10:45;-;120,75;1.580,75;5.564,5;-
01.04.2019;11:00;87.912;123,25;1.617;5.855,25;55.795,5
01.04.2019;11:15;-;126,25;1.660;6.127,25;-
01.04.2019;11:30;-;128,5;1.703,75;6.355,75;-
01.04.2019;11:45;-;132,25;1.738;6.549,25;-
01.04.2019;12:00;91.473;135,25;1.776;6.708,25;56.124,5
01.04.2019;12:15;-;136,25;1.812,25;6.839,5;-
01.04.2019;12:30;-;138,25;1.848,25;6.936,75;-
01.04.2019;12:45;-;140;1.877;7.000,75;-
01.04.2019;13:00;91.693;141,5;1.909;7.028;55.253,75
01.04.2019;13:15;-;146,5;1.942,5;7.032,5;-
01.04.2019;13:30;-;149,5;1.979,75;7.001;-
01.04.2019;13:45;-;154;2.012,5;6.942,5;-
01.04.2019;14:00;88.892;158;2.048,25;6.853;53.188,75
01.04.2019;14:15;-;167;2.090;6.737,5;-
01.04.2019;14:30;-;175,75;2.130,75;6.586,75;-
01.04.2019;14:45;-;184,5;2.166,25;6.405,5;-
01.04.2019;15:00;84.967;194;2.202,75;6.187,5;51.885,75
01.04.2019;15:15;-;203,5;2.248,25;5.938,5;-
01.04.2019;15:30;-;213,25;2.296;5.665;-
01.04.2019;15:45;-;224,5;2.343,75;5.364,25;-
01.04.2019;16:00;79.401;235;2.394,5;5.032,25;50.667,75
01.04.2019;16:15;-;246,75;2.454,25;4.671,75;-
01.04.2019;16:30;-;257,25;2.514,5;4.266,25;-
01.04.2019;16:45;-;269,75;2.557,5;3.833,5;-
01.04.2019;17:00;72.643;281,75;2.606,25;3.379,5;50.016,25
01.04.2019;17:15;-;296,75;2.665,75;2.907,75;-
01.04.2019;17:30;-;313;2.724;2.421;-
